Date,diff_close,ave_5day,ave_25day,ave_75day,ave_200day
1977/9/27,0.047885981,-0.179048739,-0.046620622,0.054038846,0.068796346
1977/9/28,0.487783295,0.028139513,-0.02710929,0.060416227,0.066099941
1977/9/29,0.71968361,0.101205763,0.044215293,0.070012008,0.064985795
1977/9/30,0.806512831,0.291781005,0.062127966,0.088539989,0.062015618
1977/10/3,0,0.412373143,0.08795378,0.092011491,0.054867917
1977/10/4,-0.04712583,0.393370781,0.062744089,0.090056994,0.04956644
1977/10/5,-0.747139689,0.146386184,0.032858502,0.066174792,0.045864349
1977/10/6,0.447017527,0.091852968,0.009396394,0.072135026,0.049550512
1977/10/7,-0.172837257,-0.10401705,-0.004198329,0.068830277,0.050841915
1977/10/11,0,-0.10401705,0.068362193,0.073470445,0.047368525
1977/10/12,-1.915536581,-0.4776992,-0.077514872,0.053696343,0.037681699
1977/10/13,0.974787571,-0.133313748,-0.038523369,0.062566428,0.039544798
1977/10/14,-0.687158976,-0.360149049,-0.103288082,0.053404309,0.033377576
1977/10/17,0,-0.325581597,-0.090498368,0.040277345,0.028893703
1977/10/18,-0.86891632,-0.499364861,-0.132488435,0.026756949,0.019608057
1977/10/19,0.049319903,-0.106393564,-0.108501933,0.03213655,0.021040971
1977/10/20,0.619900465,-0.177370986,-0.083705914,0.045741513,0.016696453
1977/10/21,0.145147128,-0.010909765,-0.041039111,0.047676808,0.015700065
1977/10/24,0,-0.010909765,-0.040093436,0.045309604,0.015700065
1977/10/25,-0.309210558,0.101031388,-0.055720663,0.050721371,0.014154012
1977/10/26,-0.128435591,0.065480289,-0.060858087,0.040945542,0.012711009
1977/10/27,-0.117474132,-0.081994631,-0.043630733,0.035906019,0.013654358
1977/10/28,-0.019918239,-0.115007704,-0.058601557,0.035640443,0.016856438
1977/10/31,0,-0.115007704,-0.052747022,0.010784594,0.015902931
1977/11/1,0.677514577,0.082337323,-0.001528011,0.02542646,0.021629572
1977/11/2,-2.638608053,-0.419697169,-0.108987773,-0.008855722,0.009353888
1977/11/4,0.074453184,-0.381311706,-0.125520977,-0.00105036,0.006692597
1977/11/7,0,-0.377328058,-0.154308322,-0.00105036,0.002994129
1977/11/8,-0.010748008,-0.37947766,-0.186998755,0.006186962,0.004124019
1977/11/9,-0.956931544,-0.706366884,-0.225276017,0.003482265,0.003389397
1977/11/10,-0.035780518,-0.185801377,-0.224822204,0.001091263,-0.001491333
1977/11/11,-0.674476409,-0.335587296,-0.221915673,-0.007901755,-0.005139217
1977/11/14,0,-0.335587296,-0.239796374,0.001301213,-0.007105437
1977/11/15,1.109743288,-0.111489037,-0.188493153,0.021462091,-0.005747041
1977/11/16,-0.895853022,-0.099273332,-0.224327273,0.012946911,-0.009279639
1977/11/17,-0.97998994,-0.288115217,-0.186905408,0.014806054,-0.016991561
1977/11/18,-1.375377786,-0.428295492,-0.280912022,-0.03777388,-0.021200196
1977/11/21,0,-0.428295492,-0.253425663,-0.036489628,-0.020705477
1977/11/22,-0.150842746,-0.680412699,-0.259459373,-0.049461568,-0.013608307
1977/11/24,-2.208612227,-0.94296454,-0.313047209,-0.091458134,-0.029249793
1977/11/25,-2.71404853,-1.289776258,-0.423581946,-0.128227755,-0.049134461
1977/11/28,0,-1.014700701,-0.448377965,-0.128227755,-0.046627173
1977/11/29,4.783204285,-0.058059844,-0.262855679,-0.068331712,-0.024558455
1977/11/30,0.559552555,0.084019217,-0.240473577,-0.058386549,-0.023088588
1977/12/1,0.994096105,0.724560883,-0.18834131,-0.051995826,-0.018900188
1977/12/2,0.308024929,1.328975575,-0.170882889,-0.058631971,-0.015529369
1977/12/5,0,1.328975575,-0.166183924,-0.058631971,-0.014127481
1977/12/6,-0.17764603,0.336805512,-0.172493036,-0.078549737,-0.007551154
1977/12/7,-0.361956908,0.152503619,-0.186971312,-0.090933571,-0.01024086
1977/12/8,-1.458609194,-0.338037441,-0.272416263,-0.10641011,-0.020170404
1977/12/9,0.567543641,-0.286133698,-0.144170195,-0.099926197,-0.021536014
1977/12/12,0,-0.286133698,-0.147148322,-0.099926197,-0.019696401
1977/12/13,-0.711954811,-0.392995454,-0.175626515,-0.095239848,-0.023256175
1977/12/14,-0.635004585,-0.44760499,-0.200596778,-0.108489189,-0.024998982
1977/12/15,0.635004585,-0.028882234,-0.136919333,-0.091413856,-0.021929458
1977/12/16,-0.248389952,-0.192068953,-0.14542371,-0.102500608,-0.024496138
1977/12/19,0,-0.192068953,-0.118444654,-0.102500608,-0.024873117
1977/12/20,2.338485417,0.418019093,-0.024905237,-0.085101739,-0.01318069
1977/12/21,-0.19059026,0.506901958,-0.076918579,-0.08987002,-0.014376574
1977/12/22,-0.094509093,0.360999222,-0.044864822,-0.066943301,-0.017763765
1977/12/26,-0.360495874,0.338578038,-0.020085059,-0.094835113,-0.017986979
1977/12/27,0.119213533,0.362420745,0.039698594,-0.093245599,-0.017315795
1977/12/28,-0.446256675,-0.194527674,0.021848327,-0.111621806,-0.019547079
1977/12/29,0,-0.156409622,0.027882036,-0.107358568,-0.017330327
1977/12/30,0,-0.137507803,0.116226526,-0.109769706,-0.014843281
1978/1/4,0.100717927,-0.045265043,0.228817184,-0.101088898,-0.014499371
1978/1/5,1.493948578,0.229681966,0.288575127,-0.081169584,-0.016946308
1978/1/6,0.675079199,0.453949141,0.124250123,-0.059881556,-0.013570912
1978/1/9,0.40283559,0.534516259,0.117981445,-0.054195189,0.003226768
1978/1/11,0.249951141,0.584506487,0.088215646,-0.051948776,0.001016556
1978/1/12,-0.224927894,0.519377323,0.066897533,-0.054947814,-0.000263131
1978/1/13,0.698120712,0.36021175,0.094822362,-0.038330765,0.004204675
1978/1/17,0.157696575,0.256735225,0.108236066,-0.040952842,0.004993158
1978/1/18,0.478913402,0.271950787,0.141870878,-0.032615819,0.007363697
1978/1/19,0.060024901,0.233965539,0.202616242,-0.023776011,0.008742335
1978/1/20,-0.040468972,0.270857324,0.178295738,-0.024954077,0.010203956
1978/1/23,-0.353299335,0.060573314,0.164163764,-0.036168512,0.00843746
1978/1/24,-0.404087794,-0.05178356,0.176478445,-0.05115213,0.004762078
1978/1/25,-0.371971596,-0.221960559,0.186999765,-0.066865256,0.001924897
1978/1/26,0.28477747,-0.177010045,0.17299068,-0.063068223,0.000972742
1978/1/27,0.13732231,-0.141451789,0.18841917,-0.060608915,0.001995688
1978/1/30,0.972303823,0.123668843,0.227311323,-0.037683001,0.006857207
1978/1/31,0.669924573,0.338471316,0.16056889,-0.034710907,0.013984729
1978/2/1,0.522926589,0.517450953,0.189109564,-0.025434056,0.025853276
1978/2/2,-0.060938855,0.448307688,0.190452373,-0.026246574,0.024137525
1978/2/3,-0.123531467,0.396136933,0.199930949,-0.002353173,0.025883722
1978/2/6,0.078347542,0.217345676,0.19829631,-0.014305706,0.026275459
1978/2/7,-0.03312821,0.07673512,0.214821448,-0.005585296,0.020360957
1978/2/8,0.259052775,0.023960357,0.225183559,-0.002131259,0.017367408
1978/2/9,0.067819273,0.049711983,0.22789633,0.010358549,0.013438189
1978/2/10,-0.069565653,0.060505145,0.221084987,0.008773408,0.01214049
1978/2/13,0.267106436,0.098256924,0.172011301,0.004069488,0.013476023
1978/2/14,-0.428768662,0.019128834,0.127857387,-0.003582723,0.009975747
1978/2/15,-0.226294466,-0.077940614,0.102692185,-0.006599982,0.004822557
1978/2/16,0.142934315,-0.062917606,0.098411512,-0.000571384,0.001318024
1978/2/17,-0.893512954,-0.227707066,0.071668109,-0.010772416,-0.006908971
1978/2/20,0,-0.281128353,0.043743281,-0.009206094,-0.006908971
1978/2/21,-0.482454472,-0.291865515,0.018137239,-0.015373244,-0.004041459
1978/2/22,0.464760222,-0.153654578,0.017571112,-0.009176441,-0.000736862
1978/2/23,0.369985616,-0.108244318,0.02996954,-0.013276827,0.001205354
1978/2/24,0.343237566,0.139105786,0.045317802,0.026481115,0.002225846
1978/2/27,1.939757042,0.527057195,0.137040057,0.051351833,0.007744309
1978/2/28,0.01034084,0.625616257,0.153617202,0.051489711,0.007796013
1978/3/1,-0.23156916,0.486350381,0.1592333,0.048545429,0.008357415
1978/3/2,0.06350556,0.42505437,0.150382423,0.062151257,0.012164716
1978/3/3,0.460585759,0.448524008,0.163312961,0.068769474,0.015348821
1978/3/6,-0.768315331,-0.093090466,0.093688195,0.067518288,0.01453034
1978/3/7,0.218506793,-0.051457276,0.075631484,0.070431712,0.015622874
1978/3/8,-0.358084364,-0.076760317,0.040391046,0.050860677,0.014276348
1978/3/9,-0.253661159,-0.14019366,0.032682154,0.059423235,0.013844272
1978/3/10,0.659725654,-0.100365681,0.064012438,0.08128611,0.017462717
1978/3/13,1.216908433,0.296679071,0.109554874,0.115849926,0.024390431
1978/3/14,-0.120431699,0.228891373,0.106062735,0.11424417,0.023788273
1978/3/15,0.184866586,0.337481563,0.103095287,0.118720294,0.024391278
1978/3/16,0.353799183,0.458973631,0.114534483,0.15288578,0.026531361
1978/3/17,-0.132036591,0.300621182,0.112035646,0.187312606,0.026054322
1978/3/20,-0.396575312,-0.022075567,0.085488376,0.182024935,0.027344757
1978/3/22,0.074737603,0.016958294,0.105628627,0.119245379,0.027718445
1978/3/23,-0.130737078,-0.046162439,0.109450922,0.110041517,0.027362508
1978/3/24,-0.081673457,-0.133256967,0.100466611,0.095697923,0.020270565
1978/3/27,1.032190043,0.09958836,0.177494731,0.105353458,0.02929529
1978/3/28,0.810308165,0.340965055,0.209907058,0.116157567,0.035579332
1978/3/29,0.75141629,0.476300793,0.259261888,0.128545064,0.039336413
1978/3/30,0.194408433,0.541329895,0.248447817,0.135963269,0.038319302
1978/3/31,0.671884803,0.692041547,0.260523784,0.164369856,0.046352268
1978/4/3,-0.320455212,0.421512496,0.233976073,0.152529871,0.045818523
1978/4/4,0.905777734,0.44060641,0.192616901,0.164606907,0.050300013
1978/4/5,0.875028157,0.465328783,0.227204393,0.18576668,0.054675154
1978/4/6,-0.537811906,0.318884715,0.214954683,0.187062583,0.054901523
1978/4/7,-0.237261828,0.137055389,0.202923988,0.175432364,0.055017027
1978/4/10,-0.372421314,0.126662169,0.169603705,0.173778612,0.052657613
1978/4/11,-0.275048006,-0.109502979,0.189334398,0.170111306,0.046062246
1978/4/12,0.271750942,-0.230158422,0.191464164,0.142554846,0.047421
1978/4/13,0.027999228,-0.116996196,0.206907508,0.145469372,0.047185902
1978/4/14,0.681325313,0.066721233,0.244306967,0.155813831,0.052332592
1978/4/17,0.743295685,0.289864632,0.247649768,0.170531052,0.058211465
1978/4/18,-0.178524343,0.309169365,0.191832457,0.166561214,0.055771187
1978/4/19,0.380858215,0.33099082,0.211884053,0.177589412,0.057675478
1978/4/20,-0.131115344,0.299167905,0.199244776,0.175841207,0.05209729
1978/4/21,-0.837406896,-0.004578537,0.151596533,0.164675782,0.047184689
1978/4/24,0.226734541,-0.107890765,0.165947378,0.166356004,0.050089112
1978/4/25,0.125409749,-0.047103947,0.186826781,0.148108819,0.05271852
1978/4/26,0.340977013,-0.055080187,0.197476357,0.143654124,0.054423405
1978/4/27,-0.438102071,-0.116477533,0.185181757,0.132441621,0.051345193
1978/4/28,0.322887022,0.115581251,0.201364177,0.1334141,0.056535093
1978/5/1,-0.022589456,0.065716451,0.159172997,0.136111946,0.053398388
1978/5/2,0.147551041,0.07014471,0.132662712,0.128771017,0.052833693
1978/5/8,-0.261299397,-0.050310572,0.092154084,0.123184404,0.051527196
1978/5/9,-0.66062689,-0.094815536,0.057952671,0.107990533,0.038903119
1978/5/10,-0.075250436,-0.174443028,0.028067262,0.106186862,0.040629993
1978/5/11,0.057212582,-0.15848262,0.043173973,0.107489283,0.041253278
1978/5/12,0.158733513,-0.156246126,0.013292205,0.114316387,0.044601691
1978/5/15,0.02782064,-0.098422118,-0.020596096,0.120075166,0.044740794
1978/5/16,-1.477901543,-0.261877049,-0.058199682,0.105329434,0.040119022
1978/5/17,0.392120157,-0.16840293,-0.033024402,0.10676067,0.045850019
1978/5/18,-0.612894589,-0.302424364,-0.042643333,0.096757778,0.042067823
1978/5/19,-0.049762736,-0.344123614,-0.033631922,0.083130224,0.041819009
1978/5/22,0.074729602,-0.334741822,-0.041512776,0.075194291,0.045643771
1978/5/23,0.170889527,-0.004983608,-0.035797164,0.070500463,0.048509831
1978/5/24,0.695869809,0.055766323,-0.035215384,0.080591245,0.053275253
1978/5/25,0.011366572,0.180618555,-0.064492549,0.082389886,0.058929214
1978/5/26,-0.303438015,0.129883499,-0.069489096,0.077299412,0.044571437
1978/5/29,0.00992779,0.116923137,-0.084326313,0.077873492,0.045102671
1978/5/30,-0.026293728,0.077486486,-0.080133448,0.074068872,0.040860938
1978/5/31,0.573148841,0.052942292,-0.023711218,0.080806599,0.039021032
1978/6/1,0.118220513,0.07431308,-0.02805178,0.083310415,0.039393769
1978/6/2,0.07866485,0.150733653,-0.029921576,0.08079786,0.039787093
1978/6/5,0.268407754,0.202429646,-0.032824346,0.090093546,0.039674127
1978/6/6,-0.099771338,0.187734124,-0.019291117,0.091780521,0.040106943
1978/6/7,0.011481927,0.075400741,-0.03174732,0.090027822,0.037590394
1978/6/8,0.259933635,0.103743366,-0.020446397,0.10540711,0.034861382
1978/6/9,-0.073605627,0.07328927,-0.029292663,0.104425702,0.034493354
1978/6/12,0.205587312,0.060725182,-0.010617195,0.113599592,0.028940359
1978/6/13,-0.332925579,0.014094334,0.002490857,0.102963782,0.024441578
1978/6/14,0.153512399,0.042500428,0.011641371,0.100077472,0.026698484
1978/6/15,-0.112742251,-0.032034749,0.004843177,0.093997741,0.025728522
1978/6/16,-0.0800987,-0.033333364,-0.004710111,0.067066331,0.025328028
1978/6/19,-0.258732252,-0.126197277,-0.016172227,0.06347869,0.029351522
1978/6/20,-0.046018837,-0.068815928,0.041103081,0.065952694,0.027327948
1978/6/21,0.073766151,-0.084765178,0.028368921,0.066089502,0.030925005
1978/6/22,0.091770618,-0.043862604,0.056555529,0.061171967,0.028468276
1978/6/23,-0.045785707,-0.037000005,0.056714611,0.070805695,0.028239347
1978/6/26,-0.001639078,0.014418629,0.053659863,0.067870417,0.023063301
1978/6/27,-0.167435667,-0.009864737,0.040126856,0.0704124,0.021390968
1978/6/28,0.527469945,0.080876022,0.033390861,0.080827481,0.033098384
1978/6/29,0.584902812,0.179502461,0.056332311,0.079829843,0.027365947
1978/6/30,0.177495143,0.224158631,0.075569637,0.065970999,0.028253423
1978/7/3,0.357102504,0.295906947,0.089456626,0.072338122,0.025379141
1978/7/4,-0.01726653,0.325940775,0.089817714,0.069643014,0.026891523
1978/7/5,0.257310758,0.271908937,0.07718419,0.068356502,0.0272739
1978/7/6,0.211206509,0.197169677,0.08090363,0.072933076,0.031081646
1978/7/7,0.513347002,0.264340049,0.098290916,0.085065374,0.033648381
1978/7/10,0.257990735,0.244517695,0.097874235,0.087508749,0.039545949
1978/7/11,-0.054709676,0.237029066,0.099676702,0.088522448,0.03939061
1978/7/12,-0.018836134,0.181799687,0.098463979,0.089360279,0.038889079
1978/7/13,-0.054567636,0.128644858,0.085883929,0.074870176,0.038616241
1978/7/14,0.089044355,0.043784329,0.092389928,0.065253325,0.041802252
1978/7/17,0.135804545,0.019347091,0.089598617,0.057045169,0.040709513
1978/7/18,-0.012422532,0.02780452,0.102418739,0.054287423,0.041379218
1978/7/19,0.079454974,0.047462741,0.099456442,0.046388358,0.044791296
1978/7/21,-0.468773218,-0.035378375,0.085215203,0.044410785,0.042208
1978/7/24,-0.647596847,-0.182706616,0.062515277,0.023699124,0.036531099
1978/7/25,-0.279334627,-0.26573445,0.061691182,0.00830762,0.031536008
1978/7/26,0.230564718,-0.217137,0.072754525,0.018552642,0.028656267
1978/7/27,-0.003231741,-0.233674343,0.069674609,0.021673043,0.028640109
1978/7/28,0.052185478,-0.129482604,0.068091203,0.027334467,0.029136665
1978/7/31,0.417194868,0.083475739,0.086610426,0.036564372,0.034958338
1978/8/1,-0.28479583,0.082383499,0.075284156,0.029143748,0.031299271
1978/8/2,-0.621223579,-0.087974161,0.05713264,0.020487444,0.02905734
1978/8/3,0.106241194,-0.066079574,0.04028349,0.012819656,0.029588546
1978/8/4,0.35729955,-0.005056759,0.031179359,0.00767304,0.040952726
1978/8/7,-0.335167,-0.155529133,0.010672874,0.005584472,0.034402953
1978/8/8,-1.189865281,-0.336543023,-0.051205838,-0.015358508,0.031889422
1978/8/9,-0.208511182,-0.254000544,-0.058855624,-0.016390453,0.030846866
1978/8/10,0.29186869,-0.216875045,-0.057473307,-0.001333445,0.036650791
1978/8/11,0.105643303,-0.267206294,-0.061695835,-0.002947995,0.036932408
1978/8/14,0.100629737,-0.180046947,-0.078204525,-0.003278395,0.034336054
1978/8/15,-0.25758567,0.006408976,-0.098827582,-0.011259231,0.03232239
1978/8/16,0.072052348,0.062521682,-0.093757101,-0.004457172,0.032682652
1978/8/17,-0.150533853,-0.025958827,-0.099025009,-0.01076945,0.033476036
1978/8/18,0.107415299,-0.025604428,-0.092545692,-0.009036053,0.03465529
1978/8/21,0.322830625,0.01883575,-0.083194241,-0.006698992,0.036856814
1978/8/22,0.100610947,0.090475073,-0.084601985,-0.001873521,0.03745946
1978/8/23,0.033517435,0.082768091,-0.082764386,0.007381737,0.037627047
1978/8/24,-0.308219064,0.051231048,-0.098271348,0.004275488,0.032698379
1978/8/25,0.121478833,0.054043755,-0.074661266,0.005132372,0.046498813
1978/8/28,-0.078246985,-0.026171767,-0.051887271,0.001972632,0.045735312
1978/8/29,0.392426071,0.032191258,-0.025016844,0.006834037,0.047697443
1978/8/30,0.534947491,0.132477269,-0.012841533,0.033672024,0.05042592
1978/8/31,0.502391092,0.2945993,0.007383381,0.035142304,0.057722533
1978/9/1,0.253374018,0.320978337,0.015430922,0.046692552,0.059168306
1978/9/4,0.678105573,0.472248849,0.02586735,0.056397463,0.065931216
1978/9/5,0.065603111,0.406884257,0.039883308,0.056275776,0.066259232
1978/9/6,-0.073407015,0.285213356,0.061795971,0.053018489,0.06034348
1978/9/7,0.248040597,0.234343257,0.067467947,0.047047433,0.066062948
1978/9/8,-0.726904452,0.038287563,0.024099787,0.037203819,0.067328376
1978/9/11,0.532067229,0.009079894,0.058789156,0.048343889,0.076865601
1978/9/12,0.386113473,0.073181966,0.121828306,0.053359698,0.078796168
1978/9/13,-0.003001108,0.087263148,0.130048709,0.053670266,0.079535376
1978/9/14,-0.028092304,0.032036568,0.117250269,0.045653718,0.090437976
1978/9/18,0.212837285,0.219984915,0.121538029,0.046915275,0.105072405
1978/9/19,-0.343474833,0.044876503,0.103773846,0.041286745,0.103355031
1978/9/20,-0.54634705,-0.141615602,0.092223391,0.030423348,0.076707274
1978/9/21,0.024896859,-0.136036009,0.090337171,0.032085591,0.074033996
1978/9/22,0.242443776,-0.081928793,0.106056276,0.035165082,0.070275734
1978/9/25,0.440737375,-0.036348775,0.119389159,0.037575799,0.070939296
1978/9/26,0.561113117,0.144568815,0.128920459,0.046038715,0.073744862
1978/9/27,0.775884948,0.409015215,0.155931419,0.053642684,0.078512517
1978/9/28,0.277397938,0.459515431,0.165686639,0.061780331,0.081709291
1978/9/29,0.314923126,0.474011301,0.190612327,0.063932474,0.090576952
1978/10/2,0.147145155,0.415292857,0.191638979,0.067397639,0.08847496
1978/10/3,-0.023010955,0.298468042,0.193848421,0.068158809,0.088359905
1978/10/4,0.143858238,0.1720627,0.183905707,0.073526682,0.092638971
1978/10/5,0.050436443,0.126670401,0.164525265,0.074812752,0.096066176
1978/10/6,0.030561541,0.069798084,0.145652083,0.074236691,0.09304396
1978/10/9,-0.582442228,-0.076119392,0.112219434,0.065247186,0.091373699
1978/10/11,-0.023098711,-0.076136943,0.084171262,0.06554968,0.091258205
1978/10/12,-0.447013695,-0.19431133,0.06366659,0.059611351,0.07733071
1978/10/13,-0.069459869,-0.218290592,0.063824476,0.060917695,0.077936362
1978/10/16,1.200015818,0.015600263,0.101903485,0.069884974,0.084408986
1978/10/17,0.697396985,0.271568106,0.158875542,0.071384896,0.089698451
1978/10/18,0.34680388,0.345548624,0.151465008,0.073642346,0.090836402
1978/10/19,0.249259817,0.484803326,0.145990862,0.072204443,0.094313985
1978/10/20,0.015156493,0.501726599,0.146717166,0.07263675,0.094389767
1978/10/23,-0.224989218,0.216725591,0.138841289,0.066206084,0.093264821
1978/10/24,-0.837947297,-0.090343265,0.096809906,0.052217367,0.088571495
1978/10/25,0.404253956,-0.07885325,0.126719058,0.050762793,0.083123022
1978/10/26,0.036328755,-0.121439462,0.15002609,0.0478073,0.07992927
1978/10/27,0.858731936,0.047275626,0.183379493,0.059986521,0.082208752
1978/10/30,0.668692742,0.226012018,0.200429452,0.069153573,0.08430246
1978/10/31,-0.403891553,0.312823167,0.166644294,0.064495921,0.083407641
1978/11/1,-0.518206627,0.128331051,0.123471505,0.056399241,0.077326005
1978/11/2,0.398532428,0.200771785,0.108377404,0.059902279,0.078530184
1978/11/6,0.681200549,0.165265508,0.124529508,0.069150587,0.07954162
1978/11/7,0.130642925,0.057655544,0.1171583,0.069833093,0.07989471
1978/11/8,0.235421347,0.185518124,0.120689348,0.079222354,0.081274161
1978/11/9,-0.162771519,0.256605146,0.115098925,0.085686692,0.0822268
1978/11/10,0.335832978,0.244065256,0.122777915,0.093888926,0.085926404
1978/11/13,0.085588841,0.124942914,0.124184011,0.091955915,0.088214206
1978/11/14,-0.511907548,-0.00356718,0.102485247,0.08517357,0.084230781
1978/11/15,-0.720931261,-0.194837702,0.096945686,0.074865347,0.079939513
1978/11/16,0.329953436,-0.096292711,0.111067772,0.073702128,0.076727762
1978/11/17,0.239758443,-0.115507618,0.138538657,0.080696185,0.074576931
1978/11/20,0.203535006,-0.091918385,0.149458452,0.091692966,0.072979973
1978/11/21,0.157291226,0.04192137,0.107749469,0.092373633,0.074071123
1978/11/22,0.393492478,0.264806118,0.095593289,0.092856206,0.076656243
1978/11/24,0.110664894,0.220948409,0.086147729,0.098800631,0.07681783
1978/11/27,-0.100293535,0.152938014,0.072165595,0.113328254,0.076482003
1978/11/28,-0.572931695,-0.002355326,0.048642067,0.108469314,0.072322081
1978/11/29,0.025226917,-0.028768188,0.058650713,0.104914091,0.072109119
1978/11/30,0.346651801,-0.038136324,0.106034677,0.108127537,0.074190206
1978/12/1,0.589969219,0.057724541,0.113463287,0.114652064,0.07580452
1978/12/4,0.892922658,0.25636778,0.147727043,0.129992175,0.082412977
1978/12/5,-0.064250564,0.358104006,0.110807743,0.128174802,0.083223196
1978/12/6,-0.029078325,0.347242958,0.082896901,0.129794209,0.082363133
1978/12/7,0.15588653,0.309089904,0.105288024,0.130440493,0.087610131
1978/12/8,0.239962187,0.239088497,0.135614777,0.12933558,0.088809942
1978/12/11,0.362635143,0.133030994,0.134178885,0.132829236,0.09303539
1978/12/12,-0.291390737,0.08760296,0.095275234,0.128497127,0.089254635
1978/12/13,0.295651201,0.152548865,0.101875565,0.136548731,0.088882963
1978/12/14,-0.218694884,0.077632582,0.083710916,0.132013081,0.086073301
1978/12/15,-0.884581499,-0.147276155,0.054838516,0.121261954,0.071951608
1978/12/18,-0.864368454,-0.392676875,0.006830459,0.104504694,0.067578061
1978/12/19,0.081256525,-0.318147422,0.006657166,0.098455481,0.06914219
1978/12/20,-0.144671532,-0.406211969,0.021346607,0.089827979,0.068101304
1978/12/21,-1.713434425,-0.705159877,-0.018353519,0.063603867,0.057231203
1978/12/22,0.189158549,-0.490411867,-0.023985315,0.057084573,0.062018573
1978/12/25,0.068974489,-0.303743279,-0.030816673,0.057129525,0.061270911
1978/12/26,0.630612502,-0.193872083,-0.013733573,0.066516452,0.066214396
1978/12/27,0.898475876,0.014757398,0.015913813,0.075188922,0.071975081
1978/12/28,0.380104835,0.43346525,0.015378307,0.089949046,0.070576977
1978/12/29,0,0.39563354,0.010951711,0.082854816,0.064492435
1979/1/4,0.659611145,0.513760872,0.041347898,0.086501452,0.068392649
1979/1/5,0.507192277,0.489076827,0.084552857,0.09330403,0.070004277
1979/1/8,0.075558153,0.324493282,0.086566107,0.094686036,0.068613072
1979/1/9,0.069254345,0.262323184,0.075470209,0.092771597,0.069619527
1979/1/10,0.316223207,0.325567825,0.064520368,0.101567571,0.073183519
1979/1/11,0.262263978,0.246098392,0.039294021,0.112349051,0.074121151
1979/1/12,-0.047095927,0.135240751,0.039980206,0.111389148,0.074539357
1979/1/16,0.074394701,0.135008061,0.044119127,0.109148493,0.075319698
1979/1/17,-0.101721779,0.100812836,0.033814795,0.101915705,0.069650139
1979/1/18,-0.085936044,0.020380986,0.020778866,0.093288382,0.065168918
1979/1/19,-0.007204648,-0.033512739,0.005985274,0.082847188,0.061375813
1979/1/22,0.024402563,-0.019213041,0.018617006,0.079473916,0.060525784
1979/1/23,0.300641151,0.026036249,0.018816604,0.07928349,0.058669565
1979/1/24,0.406455826,0.12767177,0.043822633,0.082740965,0.06230412
1979/1/25,0.109678799,0.166794738,0.083593044,0.084510162,0.058323626
1979/1/26,0.048707547,0.177977177,0.120116085,0.083241486,0.054192023
1979/1/29,0.51129518,0.275355701,0.137317631,0.089386269,0.059437558
1979/1/30,-0.10033569,0.195160332,0.139091064,0.087640973,0.060122189
1979/1/31,0.430680701,0.200005307,0.224855669,0.101149279,0.064137699
1979/2/1,-0.205913417,0.136886864,0.209052791,0.098711749,0.064483372
1979/2/2,-0.205051943,0.086134966,0.198091734,0.101937906,0.062099357
1979/2/5,-0.623209612,-0.140765992,0.147938849,0.094554576,0.058843313
1979/2/6,-0.876835273,-0.296065909,0.076926403,0.066863228,0.05105251
1979/2/7,0.178012784,-0.346599492,0.068842721,0.059938106,0.048226096
1979/2/8,-0.087490095,-0.322914828,0.065343117,0.054147519,0.048681267
1979/2/9,-1.056259488,-0.493156337,-0.003291708,0.036740595,0.041495679
1979/2/13,-0.214920528,-0.41149852,-0.03217622,0.033672901,0.041076653
1979/2/14,0.618796666,-0.112372132,-0.01044668,0.04492338,0.04835767
1979/2/15,0.672542626,-0.013466164,0.013684851,0.065063246,0.050586711
1979/2/16,0.441012908,0.092234437,0.018676439,0.065553365,0.052164727
1979/2/19,-0.064305308,0.290625273,0.005613668,0.064211577,0.050138315
1979/2/20,-0.144596831,0.304690012,0.001713632,0.050833861,0.051605841
1979/2/21,-0.306870126,0.119556654,-0.013536961,0.037826356,0.048457056
1979/2/22,0.138651538,0.012778436,-0.003922029,0.045060264,0.04926326
1979/2/23,-0.408478564,-0.157119858,-0.016823729,0.046523304,0.046483112
1979/2/26,0.134431173,-0.117372562,-0.011158297,0.043001954,0.048461765
1979/2/27,-0.39212283,-0.166877762,-0.027819312,0.028690976,0.049804286
1979/2/28,0.125057485,-0.08049224,-0.034842659,0.028616503,0.050805825
1979/3/1,-1.615511071,-0.431324761,-0.115721335,0.003937404,0.042442207
1979/3/2,-0.043856853,-0.358400419,-0.121862761,0.005522933,0.041429255
1979/3/5,0.688906599,-0.247505334,-0.096254799,0.010230582,0.044734685
1979/3/6,-0.356292733,-0.240339315,-0.130958315,0.004338827,0.050342729
1979/3/7,0.406989697,-0.183952872,-0.1106653,0.016590791,0.050417077
1979/3/8,0.144976711,0.168144684,-0.122093459,0.02813623,0.054206433
1979/3/9,0.280557737,0.233027602,-0.102634613,0.027477621,0.055858036
1979/3/12,0.32448262,0.160142806,-0.081453231,0.028607277,0.057106801
1979/3/13,-0.070626443,0.217276064,-0.059349904,0.024951791,0.055899221
1979/3/14,-0.169994686,0.101879188,-0.03107628,0.020587978,0.051569898
1979/3/15,-0.388982128,-0.00491258,-0.053756077,0.010154984,0.049568155
1979/3/16,0.020252061,-0.056973715,-0.049446391,0.008949479,0.051186605
1979/3/19,0.06801981,-0.108266277,-0.004475219,0.011193657,0.051477065
1979/3/20,0.395907071,-0.014959574,0.019957885,0.024111507,0.053588069
